Unnamed: 0,id,account_name,facebook_id,twitter_id,instagram_id,youtube_id,category,fb_en,tw_en,ig_en,yt_en,fb_fan,tw_fan,ig_fan,yt_fan,fb_count,tw_count,ig_count,yt_count,tot_en,tot_fan,tot_count,tier
445,a-63be307e509c11eb9aea8c8590014502,"GraphTechnic by อ.กบ ธนกร คุ้มรำไพ CMT,CFTe",710580000000000,0,0,0,Investing,11872,0,0,0,51408.0,0.0,0.0,0.0,417,0,0,0,11872,51408.0,417,Micro
446,a-63c1ebd8509c11eb9aea8c8590014502,โค้ชพี่ป๊อบ,203130000000000,0,0,UCEZTxEfh51yCMDR-Kr8jCiw,Investing,93626,0,0,2553,39118.0,0.0,0.0,2430.0,368,0,0,29,96179,41548.0,397,Micro
447,a-63bf64da509c11eb9aea8c8590014502,Stockdirection,485672000000000,0,0,0,Investing,46995,0,0,0,11651.0,0.0,0.0,0.0,1739,0,0,0,46995,11651.0,1739,Micro
448,a-63c01f06509c11eb9aea8c8590014502,Zyo Books,1427940000000000,0,0,0,Investing,7531,0,0,0,10044.0,0.0,0.0,0.0,132,0,0,0,7531,10044.0,132,Micro
449,a-63c1c716509c11eb9aea8c8590014502,เม่ากลับใจ,106096000000000,0,0,0,Investing,62388,0,0,0,17697.0,0.0,0.0,0.0,2266,0,0,0,62388,17697.0,2266,Micro
450,a-63c1b79e509c11eb9aea8c8590014502,เซียนประกัน Insurance Evangelist,1780310000000000,0,0,0,Investing,1757,0,0,0,24581.0,0.0,0.0,0.0,79,0,0,0,1757,24581.0,79,Micro
451,a-63bf3ee2509c11eb9aea8c8590014502,Stock Rookie,207329000000000,0,0,0,Investing,33450,0,0,0,8832.0,0.0,0.0,0.0,138,0,0,0,33450,8832.0,138,Nano
452,a-63bfe23e509c11eb9aea8c8590014502,Trading Psychology จิตวิทยาการลงทุน,107485000000000,0,0,0,Investing,13167,0,0,0,8448.0,0.0,0.0,0.0,26,0,0,0,13167,8448.0,26,Nano
453,a-63c076ae509c11eb9aea8c8590014502,งงหุ้น,139098000000000,0,0,0,Investing,7166,0,0,0,111817.0,0.0,0.0,0.0,85,0,0,0,7166,111817.0,85,Macro
454,a-63c0de82509c11eb9aea8c8590014502,พ่อบ้าน นักลงทุน ที่ปรึกษาการลงทุนหุ้น เเละ Single license,321389000000000,0,2896287047,UCeC6X1fLZkEGVmqgsC7Q60A,Investing,37472,0,0,2,120209.0,0.0,0.0,289.0,2191,0,0,2,37474,120498.0,2193,Macro
455,a-63c057d2509c11eb9aea8c8590014502,การลงทุนของมนุษย์เงินเดือน,399591000000000,0,0,0,Investing,3726,0,0,0,8192.0,0.0,0.0,0.0,317,0,0,0,3726,8192.0,317,Nano
456,a-63bfae40509c11eb9aea8c8590014502,The Bottom UP,679721000000000,0,0,0,Investing,14057,0,0,0,5119.0,0.0,0.0,0.0,174,0,0,0,14057,5119.0,174,Nano
457,a-63c0ffd4509c11eb9aea8c8590014502,ม้าเฉียว ดูหุ้น The Future,611338000000000,0,0,0,Investing,14097545,0,0,0,196554.0,0.0,0.0,0.0,5145,0,0,0,14097545,196554.0,5145,Macro
458,a-63c167da509c11eb9aea8c8590014502,หุ้น The Big Short,104395000000000,0,0,0,Investing,13915,0,0,0,15260.0,0.0,0.0,0.0,184,0,0,0,13915,15260.0,184,Micro
459,a-63be7c00509c11eb9aea8c8590014502,MacroView,112992000000000,0,0,0,Investing,59087,0,0,0,14782.0,0.0,0.0,0.0,647,0,0,0,59087,14782.0,647,Micro
460,a-63c17e28509c11eb9aea8c8590014502,หุ้นปั่น (Hoonpunn),208733000000000,0,0,0,Investing,3636,0,0,0,132544.0,0.0,0.0,0.0,1879,0,0,0,3636,132544.0,1879,Macro
461,a-63c18daa509c11eb9aea8c8590014502,หุ้นเบรค บอกด้วย,102346000000000,0,0,0,Investing,8577,0,0,0,5155.0,0.0,0.0,0.0,148,0,0,0,8577,5155.0,148,Nano
462,a-63c0a49e509c11eb9aea8c8590014502,ทวีสุข ธรรมศักดิ์,251902000000000,0,0,0,Investing,1303729,0,0,0,63211.0,0.0,0.0,0.0,1187,0,0,0,1303729,63211.0,1187,Micro
463,a-63c068f8509c11eb9aea8c8590014502,คลินิกกองทุน,1492290000000000,0,0,0,Investing,118959,0,0,0,170088.0,0.0,0.0,0.0,220,0,0,0,118959,170088.0,220,Macro
464,a-63bf063e509c11eb9aea8c8590014502,Poh Trader's Way โลกในมุมมองของนักเก็งกำไร,294626000000000,0,0,UCGLKGs5h397k_x1cPFvb8Cw,Investing,41257,0,0,236,39113.0,0.0,0.0,13400.0,155,0,0,4,41493,52513.0,159,Micro
465,a-63c0fb7e509c11eb9aea8c8590014502,มานี่ มีตังค์,200881000000000,0,0,0,Investing,22,0,0,0,5940.0,0.0,0.0,0.0,7,0,0,0,22,5940.0,7,Nano
466,a-63c1aab0509c11eb9aea8c8590014502,เกษียณสบายสุข,641596000000000,0,0,0,Investing,13752,0,0,0,11265.0,0.0,0.0,0.0,464,0,0,0,13752,11265.0,464,Micro
467,a-63c0d3a6509c11eb9aea8c8590014502,ปลูกหุ้นกินผล,198069000000000,0,0,0,Investing,47,0,0,0,9914.0,0.0,0.0,0.0,8,0,0,0,47,9914.0,8,Nano
468,a-63c00638509c11eb9aea8c8590014502,Wealthy Thai,1747420000000000,0,0,UCz929HvTSMKrU1fT8VmAs7Q,Investing,449931,0,0,296,130847.0,0.0,0.0,692.0,2825,0,0,43,450227,131539.0,2868,Macro
469,a-63c1f9a2509c11eb9aea8c8590014502,ไข่นุ้ย Daytrade สร้างรายได้วันละพัน,109054000000000,0,0,0,Investing,13803,0,0,0,2918.0,0.0,0.0,0.0,574,0,0,0,13803,2918.0,574,Nano
470,a-63be8d3a509c11eb9aea8c8590014502,Momentum investor,975142000000000,0,0,UCym-i3AtgbM6pvuglDlNRxA,Investing,849,0,0,7898,10025.0,0.0,0.0,8550.0,25,0,0,54,8747,18575.0,79,Micro
471,a-63c1147e509c11eb9aea8c8590014502,ลงทุน.life,101259000000000,0,0,0,Investing,8883,0,0,0,10438.0,0.0,0.0,0.0,101,0,0,0,8883,10438.0,101,Micro
472,a-63bde222509c11eb9aea8c8590014502,Buffettcode,1105110000000000,0,0,0,Investing,65593,0,0,0,149278.0,0.0,0.0,0.0,326,0,0,0,65593,149278.0,326,Macro
473,a-63c05eb2509c11eb9aea8c8590014502,กาแฟหุ้น,104190000000000,0,0,0,Investing,76169,0,0,0,5256.0,0.0,0.0,0.0,1025,0,0,0,76169,5256.0,1025,Nano
474,a-63bffdd2509c11eb9aea8c8590014502,WealthMagik - ลงทุนง่ายๆ แค่ปลายนิ้ว,204404000000000,256813461,2303531863,UCclBjPON_jYkEMIj_Jz6uYg,Investing,28428,109,384,473,106100.0,2779.0,1018.0,4640.0,453,61,62,100,29394,114537.0,676,Macro
475,a-63c132e2509c11eb9aea8c8590014502,วีรวัฒน์ วีรวรรณ Tah Werawat,160472000000000,0,0,0,Investing,14,0,0,0,11847.0,0.0,0.0,0.0,2,0,0,0,14,11847.0,2,Micro
476,a-63bdf370509c11eb9aea8c8590014502,DaddyTrader,361747000000000,0,0,0,Investing,1991,0,0,0,22457.0,0.0,0.0,0.0,57,0,0,0,1991,22457.0,57,Micro
477,a-63c1fd12509c11eb9aea8c8590014502,ไดอารี่การเงิน - Money Diaries,112425000000000,0,26733062166,UCYAx_-jc9bK-A_Cfuoyw8fw,Investing,56829,0,949,70457,17263.0,0.0,437.0,45300.0,847,0,62,288,128235,63000.0,1197,Micro
478,a-63be0bbc509c11eb9aea8c8590014502,Fin in Blog,447107000000000,0,0,0,Investing,8437,0,0,0,3014.0,0.0,0.0,0.0,166,0,0,0,8437,3014.0,166,Nano
479,a-63c1cacc509c11eb9aea8c8590014502,เม่าโต้คลื่น,103812000000000,0,0,0,Investing,102556,0,0,0,20094.0,0.0,0.0,0.0,4400,0,0,0,102556,20094.0,4400,Micro
480,a-63c07d8e509c11eb9aea8c8590014502,จิตวิทยาและแนวคิดเกี่ยวกับการลงทุน,270556000000000,0,0,0,Investing,48028,0,0,0,58608.0,0.0,0.0,0.0,330,0,0,0,48028,58608.0,330,Micro
481,a-63c04c2e509c11eb9aea8c8590014502,กองทุนไหนดี?,204722000000000,0,0,0,Investing,68,0,0,0,22786.0,0.0,0.0,0.0,6,0,0,0,68,22786.0,6,Micro
482,a-63c0b9de509c11eb9aea8c8590014502,นักลงทุนหมายเลข6,101144000000000,0,0,0,Investing,25049,0,0,0,17472.0,0.0,0.0,0.0,132,0,0,0,25049,17472.0,132,Micro
483,a-63c19a84509c11eb9aea8c8590014502,อยากเป็นนักวางแผนการเงิน,573961000000000,0,9786897798,UC9HX0oyjs0vrRcb0QcWDUUg,Investing,22146,0,303,18,10353.0,0.0,383.0,92.0,620,0,53,38,22467,10828.0,711,Micro
484,a-63bf0a4e509c11eb9aea8c8590014502,Pragasit Thitaram Investor,502874000000000,0,0,0,Investing,1356,0,0,0,16663.0,0.0,0.0,0.0,44,0,0,0,1356,16663.0,44,Micro
485,a-63c1cef0509c11eb9aea8c8590014502,เรื่องเงิน เข้าใจง่าย by ดร.ปิ่น,669406000000000,0,0,0,Investing,16090,0,0,0,9296.0,0.0,0.0,0.0,167,0,0,0,16090,9296.0,167,Nano
486,a-63c2375a509c11eb9aea8c8590014502,Invest Like A Pro,305001000000000,0,0,0,Investing,39056,0,0,0,161530.0,0.0,0.0,0.0,92,0,0,0,39056,161530.0,92,Macro
487,a-63bf1930509c11eb9aea8c8590014502,Sherstock Holmes,1800550000000000,1.0636e+,0,0,Investing,30974,0,0,0,109739.0,0.0,0.0,0.0,240,0,0,0,30974,109739.0,240,Macro
488,a-63c0a822509c11eb9aea8c8590014502,ทันหุ้น,194531000000000,0,0,0,Investing,873774,0,0,0,159936.0,0.0,0.0,0.0,16731,0,0,0,873774,159936.0,16731,Macro
489,a-63c1a6dc509c11eb9aea8c8590014502,อ่านงบการเงินไม่ยาก - Money Hero,325118000000000,0,0,UCQ9GeIRkWhpobJmy4UZqNsg,Investing,0,0,0,206384,0.0,0.0,0.0,102000.0,0,0,0,667,206384,102000.0,667,Macro
490,a-63be12ba509c11eb9aea8c8590014502,Financial Times by Mongkol,724008000000000,0,0,0,Investing,35751,0,0,0,46013.0,0.0,0.0,0.0,376,0,0,0,35751,46013.0,376,Micro
491,a-63bf7df8509c11eb9aea8c8590014502,TFPA,144573000000000,0,0,0,Investing,83605,0,0,0,15976.0,0.0,0.0,0.0,112,0,0,0,83605,15976.0,112,Micro
492,a-63c0af48509c11eb9aea8c8590014502,"ทำกำไรหุ้นด้วย ""ราคา&วอลลุ่ม"" by PV Trader",1692590000000000,0,0,0,Investing,128853,0,0,0,56943.0,0.0,0.0,0.0,486,0,0,0,128853,56943.0,486,Micro
493,a-63bdec9a509c11eb9aea8c8590014502,Club VI,201022000000000,0,0,0,Investing,187036,0,0,0,100254.0,0.0,0.0,0.0,512,0,0,0,187036,100254.0,512,Macro
494,a-63be1634509c11eb9aea8c8590014502,Financial สบาย สบาย,243998000000000,0,0,0,Investing,3713,0,0,0,9523.0,0.0,0.0,0.0,36,0,0,0,3713,9523.0,36,Nano
495,a-63c1a2ea509c11eb9aea8c8590014502,อิป้าหามาเล่า - E'pa hamalao ล้วงลึกทุกการลงทุน หุ้น กองทุนรวม,163443000000000,9.73782e+,7293505601,UCShB5r2xwR0zPAsPMFuL3xw,Investing,78787,0,219,5,55138.0,0.0,433.0,74.0,1438,0,138,6,79011,55645.0,1582,Micro
496,a-63c0bdee509c11eb9aea8c8590014502,นายปั้นเงิน,907023000000000,0,0,0,Investing,32455,0,0,0,47635.0,0.0,0.0,0.0,156,0,0,0,32455,47635.0,156,Micro
497,a-63c08eb4509c11eb9aea8c8590014502,ซั่มหุ้น,519468000000000,0,0,UCixpBRZ_32UCcHYy7IROaUQ,Investing,51449,0,0,262,55338.0,0.0,0.0,4170.0,79,0,0,10,51711,59508.0,89,Micro
498,a-63bf9bc6509c11eb9aea8c8590014502,Thaibma : สมาคมตลาดตราสารหนี้ไทย,140191000000000,110887711,0,UCKcqNnyB2y9663tNtQk_Nyw,Investing,40205,45,0,16,38280.0,995.0,0.0,1470.0,3692,1615,0,8,40266,40745.0,5315,Micro
499,a-63c0530e509c11eb9aea8c8590014502,การลงทุน,104115000000000,0,0,0,Investing,91006,0,0,0,19472.0,0.0,0.0,0.0,745,0,0,0,91006,19472.0,745,Micro
