account_name,category,fb_en,tw_en,ig_en,yt_en,fb_fan,tw_fan,ig_fan,yt_fan,fb_count,tw_count,ig_count,yt_count,tot_en,tot_fan,tot_count,tier
การเงินธนาคาร,Investing,49241,0,0,395,206960.0,0.0,0.0,689.0,1422,0,0,25,49636,207649.0,1447,Macro
Narikaa money,Investing,0,0,0,13467,0.0,0.0,0.0,22100.0,0,0,0,92,13467,22100.0,92,Micro
TaxBugnoms,Investing,375671,0,0,940,463969.0,0.0,0.0,45500.0,341,0,0,41,376611,509469.0,382,Macro
Beer Vanon,Investing,162731,0,0,0,43491.0,0.0,0.0,0.0,111,0,0,0,162731,43491.0,111,Micro
เทรดเดอร์ ซุนกวน signal,Investing,921,0,0,0,9245.0,0.0,0.0,0.0,9,0,0,0,921,9245.0,9,Nano
The Money Gym เทรนการเงินของคุณให้แข็งแรง,Investing,170,0,0,0,2833.0,0.0,0.0,0.0,60,0,0,0,170,2833.0,60,Nano
Trading Battle,Investing,2755,0,0,0,4969.0,0.0,0.0,0.0,33,0,0,0,2755,4969.0,33,Nano
Hook Money,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,End-user
หมีน้อยนักลงทุน,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Moomint survivortrade,Investing,1796,0,0,0,2821.0,0.0,0.0,0.0,57,0,0,0,1796,2821.0,57,Nano
หมอส่องกล้อง,Investing,22299,0,0,0,46292.0,0.0,0.0,0.0,73,0,0,0,22299,46292.0,73,Micro
Forex Risk Way,Investing,15862,0,0,0,66574.0,0.0,0.0,0.0,163,0,0,0,15862,66574.0,163,Micro
เล่าเรื่องหุ้น by อ.โอ๊ค,Investing,5853,0,0,0,68035.0,0.0,0.0,0.0,24,0,0,0,5853,68035.0,24,Micro
วางแผนการเงินกับภูเขา Poohkao Financial Club,Investing,387,0,0,11,2801.0,0.0,0.0,653.0,46,0,0,8,398,3454.0,54,Nano
รู้จริงเศรษฐกิจไทย,Investing,247,0,0,0,98472.0,0.0,0.0,0.0,1,0,0,0,247,98472.0,1,Macro
Digital Advisors นักวางแผนการเงินดิจิทัล,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
กิติชัย เตชะงามเลิศ,Investing,0,13475,0,0,0.0,10029.0,0.0,0.0,0,674,0,0,13475,10029.0,674,Micro
รวยด้วย Forex,Investing,1490,0,0,0,13999.0,0.0,0.0,0.0,98,0,0,0,1490,13999.0,98,Micro
เล่นหุ้นกับบัง,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
BPs Trading Diary,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
Pichai Chawla,Investing,3276,0,0,0,68146.0,0.0,0.0,0.0,2,0,0,0,3276,68146.0,2,Micro
"GraphTechnic by อ.กบ ธนกร คุ้มรำไพ CMT,CFTe",Investing,2314,0,0,0,51408.0,0.0,0.0,0.0,88,0,0,0,2314,51408.0,88,Micro
โค้ชพี่ป๊อบ,Investing,31985,0,0,2215,39118.0,0.0,0.0,2430.0,111,0,0,22,34200,41548.0,133,Micro
Stockdirection,Investing,16765,0,0,0,11651.0,0.0,0.0,0.0,756,0,0,0,16765,11651.0,756,Micro
Zyo Books,Investing,528,0,0,0,10044.0,0.0,0.0,0.0,6,0,0,0,528,10044.0,6,Micro
เม่ากลับใจ,Investing,7864,0,0,0,17697.0,0.0,0.0,0.0,149,0,0,0,7864,17697.0,149,Micro
เซียนประกัน Insurance Evangelist,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Stock Rookie,Investing,3665,0,0,0,8832.0,0.0,0.0,0.0,17,0,0,0,3665,8832.0,17,Nano
Trading Psychology จิตวิทยาการลงทุน,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
งงหุ้น,Investing,114,0,0,0,111056.0,0.0,0.0,0.0,4,0,0,0,114,111056.0,4,Macro
พ่อบ้าน นักลงทุน ที่ปรึกษาการลงทุนหุ้น เเละ Single license,Investing,9934,0,0,0,120209.0,0.0,0.0,0.0,608,0,0,0,9934,120209.0,608,Macro
การลงทุนของมนุษย์เงินเดือน,Investing,201,0,0,0,8192.0,0.0,0.0,0.0,45,0,0,0,201,8192.0,45,Nano
The Bottom UP,Investing,515,0,0,0,5119.0,0.0,0.0,0.0,25,0,0,0,515,5119.0,25,Nano
ม้าเฉียว ดูหุ้น The Future,Investing,3568358,0,0,0,196554.0,0.0,0.0,0.0,1439,0,0,0,3568358,196554.0,1439,Macro
หุ้น The Big Short,Investing,13859,0,0,0,15260.0,0.0,0.0,0.0,176,0,0,0,13859,15260.0,176,Micro
MacroView,Investing,9619,0,0,0,14782.0,0.0,0.0,0.0,150,0,0,0,9619,14782.0,150,Micro
หุ้นปั่น (Hoonpunn),Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
หุ้นเบรค บอกด้วย,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
ทวีสุข ธรรมศักดิ์,Investing,258306,0,0,0,63211.0,0.0,0.0,0.0,229,0,0,0,258306,63211.0,229,Micro
คลินิกกองทุน,Investing,36735,0,0,0,170088.0,0.0,0.0,0.0,58,0,0,0,36735,170088.0,58,Macro
Poh Trader's Way โลกในมุมมองของนักเก็งกำไร,Investing,2633,0,0,0,39113.0,0.0,0.0,0.0,25,0,0,0,2633,39113.0,25,Micro
มานี่ มีตังค์,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
เกษียณสบายสุข,Investing,1352,0,0,0,11265.0,0.0,0.0,0.0,101,0,0,0,1352,11265.0,101,Micro
ปลูกหุ้นกินผล,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
Wealthy Thai,Investing,135378,0,0,0,130847.0,0.0,0.0,0.0,821,0,0,0,135378,130847.0,821,Macro
ไข่นุ้ย Daytrade สร้างรายได้วันละพัน,Investing,3311,0,0,0,2918.0,0.0,0.0,0.0,287,0,0,0,3311,2918.0,287,Nano
Momentum investor,Investing,13,0,0,1990,10025.0,0.0,0.0,8550.0,2,0,0,11,2003,18575.0,13,Micro
ลงทุน.life,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Buffettcode,Investing,17751,0,0,0,149278.0,0.0,0.0,0.0,55,0,0,0,17751,149278.0,55,Macro
กาแฟหุ้น,Investing,27407,0,0,0,5256.0,0.0,0.0,0.0,300,0,0,0,27407,5256.0,300,Nano
WealthMagik - ลงทุนง่ายๆ แค่ปลายนิ้ว,Investing,1916,17,108,276,106100.0,2686.0,1018.0,4640.0,147,7,16,54,2317,114444.0,224,Macro
วีรวัฒน์ วีรวรรณ Tah Werawat,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
DaddyTrader,Investing,479,0,0,0,22457.0,0.0,0.0,0.0,7,0,0,0,479,22457.0,7,Micro
ไดอารี่การเงิน - Money Diaries,Investing,15239,0,517,12050,17263.0,0.0,387.0,45300.0,211,0,35,66,27806,62950.0,312,Micro
Fin in Blog,Investing,1623,0,0,0,3014.0,0.0,0.0,0.0,34,0,0,0,1623,3014.0,34,Nano
เม่าโต้คลื่น,Investing,52392,0,0,0,20094.0,0.0,0.0,0.0,1989,0,0,0,52392,20094.0,1989,Micro
จิตวิทยาและแนวคิดเกี่ยวกับการลงทุน,Investing,10082,0,0,0,58608.0,0.0,0.0,0.0,68,0,0,0,10082,58608.0,68,Micro
กองทุนไหนดี?,Investing,29,0,0,0,22786.0,0.0,0.0,0.0,3,0,0,0,29,22786.0,3,Micro
นักลงทุนหมายเลข6,Investing,5129,0,0,0,17472.0,0.0,0.0,0.0,34,0,0,0,5129,17472.0,34,Micro
อยากเป็นนักวางแผนการเงิน,Investing,2484,0,12,1,10353.0,0.0,382.0,92.0,83,0,3,3,2497,10827.0,89,Micro
Pragasit Thitaram Investor,Investing,21,0,0,0,16663.0,0.0,0.0,0.0,3,0,0,0,21,16663.0,3,Micro
เรื่องเงิน เข้าใจง่าย by ดร.ปิ่น,Investing,3554,0,0,0,9296.0,0.0,0.0,0.0,17,0,0,0,3554,9296.0,17,Nano
Invest Like A Pro,Investing,16194,0,0,0,161530.0,0.0,0.0,0.0,28,0,0,0,16194,161530.0,28,Macro
Sherstock Holmes,Investing,59,0,0,0,109426.0,0.0,0.0,0.0,1,0,0,0,59,109426.0,1,Macro
ทันหุ้น,Investing,225391,0,0,0,159936.0,0.0,0.0,0.0,4144,0,0,0,225391,159936.0,4144,Macro
อ่านงบการเงินไม่ยาก - Money Hero,Investing,0,0,0,93262,0.0,0.0,0.0,102000.0,0,0,0,310,93262,102000.0,310,Macro
Financial Times by Mongkol,Investing,7194,0,0,0,46013.0,0.0,0.0,0.0,53,0,0,0,7194,46013.0,53,Micro
TFPA,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
"ทำกำไรหุ้นด้วย ""ราคา&วอลลุ่ม"" by PV Trader",Investing,32785,0,0,0,56943.0,0.0,0.0,0.0,131,0,0,0,32785,56943.0,131,Micro
Club VI,Investing,36709,0,0,0,100254.0,0.0,0.0,0.0,167,0,0,0,36709,100254.0,167,Macro
Financial สบาย สบาย,Investing,110,0,0,0,9523.0,0.0,0.0,0.0,6,0,0,0,110,9523.0,6,Nano
อิป้าหามาเล่า - E'pa hamalao ล้วงลึกทุกการลงทุน หุ้น กองทุนรวม,Investing,21357,0,16,0,55138.0,0.0,433.0,0.0,333,0,3,0,21373,55571.0,336,Micro
นายปั้นเงิน,Investing,6928,0,0,0,47635.0,0.0,0.0,0.0,16,0,0,0,6928,47635.0,16,Micro
ซั่มหุ้น,Investing,2726,0,0,71,55338.0,0.0,0.0,4170.0,9,0,0,1,2797,59508.0,10,Micro
Thaibma : สมาคมตลาดตราสารหนี้ไทย,Investing,7180,6,0,0,38280.0,995.0,0.0,0.0,816,609,0,0,7186,39275.0,1425,Micro
การลงทุน,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
