account_name,category,fb_en,tw_en,ig_en,yt_en,fb_fan,tw_fan,ig_fan,yt_fan,fb_count,tw_count,ig_count,yt_count,tot_en,tot_fan,tot_count,tier
Narikaa money,Investing,0,0,0,15116,0.0,0.0,0.0,22100.0,0,0,0,90,15116,22100.0,90,Micro
TaxBugnoms,Investing,404471,0,0,12117,463802.0,0.0,0.0,31600.0,472,0,0,45,416588,495402.0,517,Macro
Beer Vanon,Investing,65035,0,0,0,32077.0,0.0,0.0,0.0,100,0,0,0,65035,32077.0,100,Micro
เทรดเดอร์ ซุนกวน signal,Investing,20954,0,0,0,9085.0,0.0,0.0,0.0,87,0,0,0,20954,9085.0,87,Nano
The Money Gym เทรนการเงินของคุณให้แข็งแรง,Investing,226,0,0,0,2739.0,0.0,0.0,0.0,19,0,0,0,226,2739.0,19,Nano
Trading Battle,Investing,6742,0,0,0,4875.0,0.0,0.0,0.0,33,0,0,0,6742,4875.0,33,Nano
Hook Money,Investing,2,0,0,0,826.0,0.0,0.0,0.0,28,0,0,0,2,826.0,28,End-user
หมีน้อยนักลงทุน,Investing,6,0,0,0,33863.0,0.0,0.0,0.0,3,0,0,0,6,33863.0,3,Micro
Moomint survivortrade,Investing,7089,0,0,0,2810.0,0.0,0.0,0.0,579,0,0,0,7089,2810.0,579,Nano
หมอส่องกล้อง,Investing,18930,0,0,0,31435.0,0.0,0.0,0.0,58,0,0,0,18930,31435.0,58,Micro
Forex Risk Way,Investing,17651,0,0,0,64000.0,0.0,0.0,0.0,170,0,0,0,17651,64000.0,170,Micro
เล่าเรื่องหุ้น by อ.โอ๊ค,Investing,27245,0,0,0,62922.0,0.0,0.0,0.0,39,0,0,0,27245,62922.0,39,Micro
วางแผนการเงินกับภูเขา Poohkao Financial Club,Investing,1602,0,0,137,2786.0,0.0,0.0,653.0,99,0,0,7,1739,3439.0,106,Nano
รู้จริงเศรษฐกิจไทย,Investing,5398,0,0,415,85685.0,0.0,0.0,19900.0,9,0,0,4,5813,105585.0,13,Macro
Digital Advisors นักวางแผนการเงินดิจิทัล,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
กิติชัย เตชะงามเลิศ,Investing,0,2494,0,0,0.0,10027.0,0.0,0.0,0,126,0,0,2494,10027.0,126,Micro
รวยด้วย Forex,Investing,15954,0,0,0,13949.0,0.0,0.0,0.0,205,0,0,0,15954,13949.0,205,Micro
เล่นหุ้นกับบัง,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
BPs Trading Diary,Investing,14,0,0,0,1057.0,0.0,0.0,0.0,1,0,0,0,14,1057.0,1,Nano
Pichai Chawla,Investing,11081,0,0,0,58137.0,0.0,0.0,0.0,9,0,0,0,11081,58137.0,9,Micro
"GraphTechnic by อ.กบ ธนกร คุ้มรำไพ CMT,CFTe",Investing,3579,0,0,0,51115.0,0.0,0.0,0.0,145,0,0,0,3579,51115.0,145,Micro
โค้ชพี่ป๊อบ,Investing,23005,0,0,0,32178.0,0.0,0.0,0.0,100,0,0,0,23005,32178.0,100,Micro
Stockdirection,Investing,6458,0,0,0,11386.0,0.0,0.0,0.0,398,0,0,0,6458,11386.0,398,Micro
Zyo Books,Investing,3358,0,0,0,8798.0,0.0,0.0,0.0,84,0,0,0,3358,8798.0,84,Micro
เม่ากลับใจ,Investing,24519,0,0,0,13941.0,0.0,0.0,0.0,844,0,0,0,24519,13941.0,844,Micro
เซียนประกัน Insurance Evangelist,Investing,537,0,0,0,24303.0,0.0,0.0,0.0,8,0,0,0,537,24303.0,8,Micro
Stock Rookie,Investing,7337,0,0,0,8562.0,0.0,0.0,0.0,45,0,0,0,7337,8562.0,45,Nano
Trading Psychology จิตวิทยาการลงทุน,Investing,10220,0,0,0,8448.0,0.0,0.0,0.0,19,0,0,0,10220,8448.0,19,Nano
งงหุ้น,Investing,3552,0,0,0,111817.0,0.0,0.0,0.0,33,0,0,0,3552,111817.0,33,Macro
พ่อบ้าน นักลงทุน ที่ปรึกษาการลงทุนหุ้น เเละ Single license,Investing,5956,0,0,2,119068.0,0.0,0.0,289.0,551,0,0,2,5958,119357.0,553,Macro
การลงทุนของมนุษย์เงินเดือน,Investing,1996,0,0,0,8192.0,0.0,0.0,0.0,144,0,0,0,1996,8192.0,144,Nano
The Bottom UP,Investing,10868,0,0,0,5119.0,0.0,0.0,0.0,106,0,0,0,10868,5119.0,106,Nano
ม้าเฉียว ดูหุ้น The Future,Investing,672874,0,0,0,195513.0,0.0,0.0,0.0,1562,0,0,0,672874,195513.0,1562,Macro
หุ้น The Big Short,Investing,55,0,0,0,13420.0,0.0,0.0,0.0,1,0,0,0,55,13420.0,1,Micro
MacroView,Investing,17959,0,0,0,13326.0,0.0,0.0,0.0,196,0,0,0,17959,13326.0,196,Micro
หุ้นปั่น (Hoonpunn),Investing,3138,0,0,0,132544.0,0.0,0.0,0.0,1604,0,0,0,3138,132544.0,1604,Macro
หุ้นเบรค บอกด้วย,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
ทวีสุข ธรรมศักดิ์,Investing,255979,0,0,0,45759.0,0.0,0.0,0.0,341,0,0,0,255979,45759.0,341,Micro
คลินิกกองทุน,Investing,43728,0,0,0,158963.0,0.0,0.0,0.0,58,0,0,0,43728,158963.0,58,Macro
Poh Trader's Way โลกในมุมมองของนักเก็งกำไร,Investing,24624,0,0,0,39071.0,0.0,0.0,0.0,44,0,0,0,24624,39071.0,44,Micro
มานี่ มีตังค์,Investing,7,0,0,0,5931.0,0.0,0.0,0.0,2,0,0,0,7,5931.0,2,Nano
เกษียณสบายสุข,Investing,7673,0,0,0,11191.0,0.0,0.0,0.0,195,0,0,0,7673,11191.0,195,Micro
ปลูกหุ้นกินผล,Investing,47,0,0,0,9914.0,0.0,0.0,0.0,8,0,0,0,47,9914.0,8,Nano
Wealthy Thai,Investing,89930,0,0,118,58221.0,0.0,0.0,458.0,491,0,0,20,90048,58679.0,511,Macro
ไข่นุ้ย Daytrade สร้างรายได้วันละพัน,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
Momentum investor,Investing,210,0,0,1491,10018.0,0.0,0.0,8550.0,8,0,0,10,1701,18568.0,18,Micro
ลงทุน.life,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Buffettcode,Investing,23965,0,0,0,144545.0,0.0,0.0,0.0,103,0,0,0,23965,144545.0,103,Macro
กาแฟหุ้น,Investing,5042,0,0,0,5056.0,0.0,0.0,0.0,136,0,0,0,5042,5056.0,136,Nano
WealthMagik - ลงทุนง่ายๆ แค่ปลายนิ้ว,Investing,11750,44,151,84,106058.0,2300.0,520.0,4040.0,87,26,23,10,12029,112918.0,146,Macro
วีรวัฒน์ วีรวรรณ Tah Werawat,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
DaddyTrader,Investing,180,0,0,0,21355.0,0.0,0.0,0.0,6,0,0,0,180,21355.0,6,Micro
ไดอารี่การเงิน - Money Diaries,Investing,8506,0,2,6855,16791.0,0.0,437.0,45300.0,205,0,1,35,15363,62528.0,241,Micro
Fin in Blog,Investing,2055,0,0,0,3006.0,0.0,0.0,0.0,87,0,0,0,2055,3006.0,87,Nano
เม่าโต้คลื่น,Investing,1900,0,0,0,18109.0,0.0,0.0,0.0,107,0,0,0,1900,18109.0,107,Micro
จิตวิทยาและแนวคิดเกี่ยวกับการลงทุน,Investing,14225,0,0,0,58095.0,0.0,0.0,0.0,87,0,0,0,14225,58095.0,87,Micro
กองทุนไหนดี?,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
นักลงทุนหมายเลข6,Investing,7476,0,0,0,13636.0,0.0,0.0,0.0,33,0,0,0,7476,13636.0,33,Micro
อยากเป็นนักวางแผนการเงิน,Investing,7886,0,172,8,10346.0,0.0,383.0,92.0,199,0,28,18,8066,10821.0,245,Micro
Pragasit Thitaram Investor,Investing,141,0,0,0,16622.0,0.0,0.0,0.0,13,0,0,0,141,16622.0,13,Micro
เรื่องเงิน เข้าใจง่าย by ดร.ปิ่น,Investing,5049,0,0,0,8208.0,0.0,0.0,0.0,57,0,0,0,5049,8208.0,57,Nano
Invest Like A Pro,Investing,9718,0,0,0,156119.0,0.0,0.0,0.0,22,0,0,0,9718,156119.0,22,Macro
Sherstock Holmes,Investing,24406,0,0,0,109286.0,0.0,0.0,0.0,166,0,0,0,24406,109286.0,166,Macro
ทันหุ้น,Investing,120678,0,0,0,120406.0,0.0,0.0,0.0,2934,0,0,0,120678,120406.0,2934,Macro
อ่านงบการเงินไม่ยาก - Money Hero,Investing,0,0,0,32571,0.0,0.0,0.0,74100.0,0,0,0,94,32571,74100.0,94,Macro
Financial Times by Mongkol,Investing,5641,0,0,0,46013.0,0.0,0.0,0.0,161,0,0,0,5641,46013.0,161,Micro
TFPA,Investing,25217,0,0,0,15568.0,0.0,0.0,0.0,38,0,0,0,25217,15568.0,38,Micro
"ทำกำไรหุ้นด้วย ""ราคา&วอลลุ่ม"" by PV Trader",Investing,34379,0,0,0,49318.0,0.0,0.0,0.0,130,0,0,0,34379,49318.0,130,Micro
Club VI,Investing,40514,0,0,0,90978.0,0.0,0.0,0.0,111,0,0,0,40514,90978.0,111,Macro
Financial สบาย สบาย,Investing,1298,0,0,0,8514.0,0.0,0.0,0.0,10,0,0,0,1298,8514.0,10,Nano
อิป้าหามาเล่า - E'pa hamalao ล้วงลึกทุกการลงทุน หุ้น กองทุนรวม,Investing,16740,0,203,2,36976.0,0.0,385.0,74.0,311,0,135,1,16945,37435.0,447,Micro
นายปั้นเงิน,Investing,5884,0,0,0,40048.0,0.0,0.0,0.0,44,0,0,0,5884,40048.0,44,Micro
ซั่มหุ้น,Investing,19938,0,0,30,55338.0,0.0,0.0,4170.0,29,0,0,2,19968,59508.0,31,Micro
Thaibma : สมาคมตลาดตราสารหนี้ไทย,Investing,13119,7,0,0,38256.0,924.0,0.0,0.0,1129,6,0,0,13126,39180.0,1135,Micro
การลงทุน,Investing,78515,0,0,0,19472.0,0.0,0.0,0.0,659,0,0,0,78515,19472.0,659,Micro
